id,cheval_id,date,hippodrome,place,distance,specialite,categorie,categorie_backtype,poids,proprietaire,entrainneur,jockey,allocation_totale,prime_proprietaire,prime_eleveur,valeur
QTk2a3hKNXNVTjFMbVJCWkplSnU4dz09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,09/08/2020,DEAUVILLE,5,2.500,P,GR.III,K,"57,5",MARZOCCO,ROUGET (S),DEMURO,3.150,1.275,575,47.5
c3lpTFo0MjJLVEJodEdoTGNpY1haZz09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,22/05/2020,VICHY,4,2.400,P,,C2,"57,5",MARZOCCO,ROUGET (S),DEMURO,1.984,803,362,49.0
c0xHRGZBeWkzcDhqa1orc0xLRjdQZz09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,06/10/2019,PARISLONGCHAMP,6,2.400,P,GR.I,K,"56,5",MARZOCCO,ROUGET (S),TAKE,0,0,0,50.0
dk1YM0ZkS3MyOUdqUFBSRVFCUVpQdz09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,25/08/2019,DEAUVILLE,2,2.500,P,GR.II,K,55,MARZOCCO,ROUGET (S),DEMURO,44.000,25.122,10.368,50.0
OEpwZDJvcHlHM1ZUM0lqSVNxRXE5UT09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,14/07/2019,PARISLONGCHAMP,5,2.400,P,GR.I,K,58,MARZOCCO,ROUGET (S),DEMURO,17.160,4.082,3.186,47.0
S0dCb2JoVlNWU1VaQ2hsMUNxOUkwZz09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,16/06/2019,CHANTILLY,2,2.400,P,GR.II,K,58,MARZOCCO,ROUGET (S),DEMURO,28.600,16.329,6.739,47.0
bzBERytpVTVCUnBlMmU0eDBMZG1qdz09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,04/05/2019,PARISLONGCHAMP,2,2.400,P,Listed,,58,MARZOCCO,ROUGET (S),DEMURO,11.000,6.280,2.592,46.0
UERaaGZIN0RDRWlJVEJVcFM3TzlGUT09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,14/04/2019,PARISLONGCHAMP,5,2.100,P,GR.III,K,58,MARZOCCO,ROUGET (S),SOUMILLON,4.000,2.283,942,46.0
cVJGV3ZGMk01dHVhdmFmMmgvT3MrZz09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,16/03/2019,TOULOUSE,2,2.000,P,,C1,"56,5",MARZOCCO,ROUGET (S),SOUMILLON,5.700,3.254,1.343,
L0VpbTM4RkorK1A0ZHdBYjF4M2IwQT09,dlFLNFhzN2c3WStrNWd3a090Zy9pQT09,06/11/2018,BDX LE BOUSCAT,1,1.900,P,,I,58,MARZOCCO,ROUGET (S),EYQUEM,9.000,5.154,2.123,
c0xHRGZBeWkzcDhqa1orc0xLRjdQZz09,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,06/10/2019,PARISLONGCHAMP,7,2.400,P,GR.I,K,"59,5",ISHIKAWA,SUMII,SOUMILLON,0,0,0,
Mk92QXZXMHh6bmw5T2RDTkZ5TllMdz09,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,15/09/2019,PARISLONGCHAMP,3,2.400,P,GR.II,K,58,ISHIKAWA,SUMII,SOUMILLON,13.650,0,0,54.0
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,23/06/2019,HANSHIN,2,2.200,P,GR.I,K,58,,,,482.819,0,0,54.0
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,31/03/2019,HANSHIN,2,2.000,P,GR.I,K,0,,,,388.373,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,23/12/2018,NAKAYAMA,5,2.500,P,GR.I,K,0,,,,222.300,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,25/11/2018,TOKYO,2,2.400,P,GR.I,K,0,,,,895.602,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,28/10/2018,TOKYO,3,2.000,P,GR.I,K,0,,,,284.559,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,07/10/2018,TOKYO,3,1.800,P,GR.II,K,0,,,,126.933,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,24/06/2018,HANSHIN,8,2.200,P,GR.I,K,0,,,,0,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,24/03/2018,NAKAYAMA,9,2.500,P,GR.II,K,0,,,,0,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,10/12/2017,SHA TIN,9,2.400,P,GR.I,K,0,,,,0,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,22/10/2017,KYOTO,1,3.000,P,GR.I,K,0,,,,1.180.243,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,24/09/2017,HANSHIN,2,2.400,P,GR.II,K,0,,,,180.533,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,05/08/2017,NIIGATA,1,2.000,P,,B,0,,,,123.881,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,15/07/2017,CHUKYO,1,2.000,P,,B,0,,,,60.750,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,25/03/2017,HANSHIN,3,1.800,P,GR.III,K,0,,,,77.306,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,26/02/2017,HANSHIN,3,2.200,P,,A,0,,,,39.074,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,29/01/2017,TOKYO,5,1.800,P,,A,0,,,,8.100,0,0,
,RGpqVzFISThLazdkQm1zRVFKaDJuUT09,11/12/2016,HANSHIN,1,1.800,P,,A,0,,,,53.410,0,0,
Ym1iZEJFbTBEMlNLdFJ0NkxBS1RUQT09,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,25/10/2020,PARISLONGCHAMP,5,2.200,P,GR.II,K,58,SYNDIKAT V3J,LUKA,CHEMINAUD,3.542,0,0,52.0
,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,11/10/2020,SLUZEWIEC,1,2.600,P,,,0,,,,29.600,0,0,52.0
TVMzZ3VtZytZb0Y1N1lCbkxNY3QzZz09,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,13/09/2020,PARISLONGCHAMP,3,2.400,P,GR.II,K,"58,5",SYNDIKAT V3J,LUKA,SOUMILLON,10.626,0,0,52.0
,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,15/08/2020,COLOGNE,6,2.400,P,GR.I,K,"59,5",,,,0,0,0,52.0
K29KUnFnMkdaQVFvM2dnbDFsNTA3Zz09,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,28/06/2020,SAINT-CLOUD,2,2.400,P,GR.I,K,58,SYNDIKAT V3J,LUKA,SOUMILLON,61.676,0,0,52.0
c0xHRGZBeWkzcDhqa1orc0xLRjdQZz09,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,06/10/2019,PARISLONGCHAMP,8,2.400,P,GR.I,K,"59,5",SYNDIKAT V3J,LUKA,BARZALONA,0,0,0,52.5
dk1YM0ZkS3MyOUdqUFBSRVFCUVpQdz09,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,25/08/2019,DEAUVILLE,3,2.500,P,GR.II,K,59,SYNDIKAT V3J,LUKA,SOUMILLON,21.000,0,0,52.5
,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,22/06/2019,ASCOT,2,2.400,P,GR.II,K,"57,5",,,,54.080,0,0,52.5
S3kwM2tYbjRBUnZPUFRoa0hXRjB5QT09,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,04/05/2019,PARISLONGCHAMP,3,2.400,P,GR.III,K,57,SYNDIKAT V3J,LUKA,BENOIST,12.000,0,0,48.0
M25WZVZQeXpYV3pZMjlMTDh1bDFYZz09,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,14/04/2019,PARISLONGCHAMP,1,2.400,P,Listed,,"58,5",SYNDIKAT V3J,LUKA,BARZALONA,26.000,0,0,48.5
S1BBY09sYkcybjZVUlpkTTNtRmNJUT09,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,21/10/2018,CHANTILLY,4,2.400,P,GR.II,K,58,SYNDIKAT V3J,LUKA,MOSSE,9.100,0,0,48.5
c0ZCeWhkMDY4aWUrSGFMV2hqeDQyQT09,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,26/08/2018,DEAUVILLE,4,2.500,P,GR.II,K,"58,5",SYNDIKAT V3J,LUKA,BACHELOT,14.000,0,0,48.5
TUpGemM1NWtDN2hnbFFPbC81YjNoUT09,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,17/07/2018,VICHY,1,2.400,P,Listed,,57,SYNDIKAT V3J,LUKA,BACHELOT,26.000,0,0,47.5
WGpFeWJySFJlWHdjSTBoaGtKdUxNdz09,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,24/05/2018,LYON PARILLY,3,2.400,P,Listed,,57,SYNDIKAT V3J,LUKA,LISKA,7.800,0,0,43.0
TXNFRElwTHVVbUc3dzFCaEVMMWVhZz09,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,13/04/2018,LYON PARILLY,4,2.400,P,,D,59,SYNDIKAT V3J,LUKA,LISKA,1.920,0,0,43.0
ajN5UmVCNXo4VmdLM1NIOGdJQTdtZz09,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,27/11/2017,DEAUVILLE,1,2.500,P,,C1,"56,5",SYNDIKAT V3J,LUKA,LISKA,16.450,0,0,
,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,01/10/2017,PRAGUE,1,2.800,P,,D,0,,,,8.142,0,0,
,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,02/09/2017,PRAGUE,6,2.400,P,,B,0,,,,814,0,0,
,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,25/06/2017,PRAGUE,14,2.400,P,,A,0,,,,0,0,0,
,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,14/05/2017,PRAGUE,1,2.400,P,,D,0,,,,1.110,0,0,
,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,29/04/2017,KARLOVY VARY,2,2.000,P,,D,0,,,,851,0,0,
,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,02/04/2017,PRAGUE,1,1.800,P,,D,0,,,,740,0,0,
,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,24/09/2016,PRAGUE,7,1.400,P,,D,0,,,,0,0,0,
,bEZ1Zko4L2lMSG40aHRaa3owaVB4Zz09,04/09/2016,PRAGUE,2,1.400,P,,D,0,,,,511,0,0,
SzgvSDlkOHdwSkd0K3dnTDJwQy84Zz09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,31/05/2020,DEAUVILLE,2,2.500,P,GR.II,K,58,AL THANI,PANTALL,PESLIER,22.264,9.016,4.066,51.0
,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,22/02/2020,DOHA,1,2.400,P,GR.II,,0,AL THANI,PANTALL,,507.386,0,0,53.5
c0xHRGZBeWkzcDhqa1orc0xLRjdQZz09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,06/10/2019,PARISLONGCHAMP,9,2.400,P,GR.I,K,"59,5",AL THANI,PANTALL,PESLIER,0,0,0,53.5
,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,11/08/2019,HOPPEGARTEN,1,2.400,P,GR.I,K,0,AL THANI,PANTALL,,100.000,0,4.196,53.5
,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,30/06/2019,HAMBOURG HORN,1,2.400,P,GR.II,K,0,AL THANI,PANTALL,,40.000,0,5.400,52.0
,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,05/05/2019,COLOGNE,1,2.400,P,GR.II,K,0,AL THANI,PANTALL,,40.000,0,5.400,50.0
,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,23/02/2019,DOHA,1,2.400,P,GR.II,,0,AL THANI,PANTALL,,497.815,0,2,50.0
T0pWbFdvZGdXc20xaDE1bU5WWmZJQT09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,27/10/2018,NANTES,6,2.400,P,Listed,,56,AL THANI,PANTALL,PESLIER,0,0,0,45.5
VFJ6YjhZZjlpaWJnU0dUMGk4eXFadz09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,30/09/2018,STRASBOURG,3,2.100,P,Listed,,56,AL THANI,PANTALL,PESLIER,9.000,5.154,3.184,45.5
TzJTN2JPTjF3eTV3TDlud1VxMm9uQT09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,03/09/2018,CRAON,2,2.400,P,Listed,,56,AL THANI,PANTALL,PESLIER,12.000,6.872,4.246,45.5
Q0VvUllXWnNTMVAwWThQUHlRWjMyUT09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,20/07/2018,VICHY,3,2.400,P,Listed,,57,AL THANI,PANTALL,PESLIER,8.250,4.724,2.919,45.5
,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,24/06/2018,FRAUENFELD,1,2.400,P,,A,0,AL THANI,PANTALL,,26.918,0,0,44.0
RVVsVXByaFA2ZGt6czY1Ri9OMjlpZz09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,25/05/2018,LYON PARILLY,2,2.400,P,Listed,,"57,5",AL THANI,PANTALL,PESLIER,11.000,6.299,3.892,42.0
aDVNVU9qK3hXcFJoajYwOGg2NHNHZz09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,03/05/2018,PARISLONGCHAMP,4,2.400,P,Listed,,58,AL THANI,PANTALL,PESLIER,5.500,3.149,1.946,42.0
UzV5V3RmdHdGelNhMVNPRDU0Ym93Zz09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,10/04/2018,PORNICHET,1,2.400,P,,C1,"56,5",AL THANI,PANTALL,BOUDOT,15.000,8.590,5.307,42.0
K3BuZ0R2Y2FLMkwyNlhSL0dZdkpmQT09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,06/03/2018,NANTES,1,2.200,P,,C2,"58,5",AL THANI,PANTALL,BOUDOT,11.000,6.299,3.892,41.0
MHMxWVFWWjdrdU0vR2NmT3ZRMnprQT09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,23/11/2017,ANGERS,3,2.000,P,,C1,"56,5",AL THANI,PANTALL,SAADI,4.900,3.255,1.834,39.0
L2o5RlcyUXcrN205QmRjOHI0ZTdXQT09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,01/11/2017,LYON PARILLY,1,2.000,P,ETALONS,M,58,AL THANI,PANTALL,SAADI,9.000,5.980,3.370,40.0
KytFU2lKSjZ1SElHZGk0YWlqNUd5QT09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,12/10/2017,LYON PARILLY,3,1.600,P,ETALONS,M,58,AL THANI,PANTALL,BOUDOT,2.700,1.794,1.011,
S3kwM2tYbjRBUnZPUFRoa0hXRjB5QT09,bUZEU1hQSjJkbXFqNDBtcGhSSVFydz09,14/05/2017,DEAUVILLE,9,1.000,P,,M,56,AL THANI,PANTALL,BOUDOT,0,0,0,
,OEVXa3VKb1gwRzVtenBOdkFVdjJBZz09,12/09/2020,LEOPARDSTOWN,2,2.000,P,GR.I,K,61,,,,150.000,0,0,
,OEVXa3VKb1gwRzVtenBOdkFVdjJBZz09,19/08/2020,YORK,1,2.050,P,GR.I,K,"59,5",,,,183.301,0,0,
,OEVXa3VKb1gwRzVtenBOdkFVdjJBZz09,05/07/2020,SANDOWN,1,2.000,P,GR.I,K,"58,5",,,,166.637,0,0,
,OEVXa3VKb1gwRzVtenBOdkFVdjJBZz09,05/06/2020,NEWMARKET,1,2.400,P,GR.I,K,57,,,,73.320,0,0,
,OEVXa3VKb1gwRzVtenBOdkFVdjJBZz09,20/02/2020,MEYDAN,1,2.000,P,GR.III,K,"59,5",,,,107.000,0,0,
c0xHRGZBeWkzcDhqa1orc0xLRjdQZz09,OEVXa3VKb1gwRzVtenBOdkFVdjJBZz09,06/10/2019,PARISLONGCHAMP,10,2.400,P,GR.I,K,"59,5",GODOLPHIN,APPLEBY,BUICK,0,0,0,
,OEVXa3VKb1gwRzVtenBOdkFVdjJBZz09,01/09/2019,BADEN-BADEN,1,2.400,P,GR.I,K,0,,,,150.000,0,0,57.0
TEJqaTNvQWZ2ZVlSTkFWT1Q0dEVaQT09,OEVXa3VKb1gwRzVtenBOdkFVdjJBZz09,28/04/2019,PARISLONGCHAMP,3,2.100,P,GR.I,K,58,GODOLPHIN,APPLEBY,BUICK,34.290,0,0,
NWZDUzM5cEdXbjcxQ01pUy8ra01kQT09,OEVXa3VKb1gwRzVtenBOdkFVdjJBZz09,07/04/2019,PARISLONGCHAMP,1,2.000,P,GR.II,K,57,GODOLPHIN,APPLEBY,BUICK,74.100,0,0,
WFRMTkRqOHhDSjJCOURqN0xsTFdlUT09,OEVXa3VKb1gwRzVtenBOdkFVdjJBZz09,22/09/2018,PARISLONGCHAMP,1,2.000,P,GR.III,K,58,GODOLPHIN,APPLEBY,BUICK,40.000,0,0,51.5
,OEVXa3VKb1gwRzVtenBOdkFVdjJBZz09,14/10/2017,NEWMARKET,1,1.600,P,GR.III,K,"57,5",,,,39.741,0,0,50.5
,OEVXa3VKb1gwRzVtenBOdkFVdjJBZz09,28/09/2017,NEWMARKET,1,1.600,P,,D,57,,,,6.044,0,0,
,OEVXa3VKb1gwRzVtenBOdkFVdjJBZz09,15/09/2017,DONCASTER,3,1.600,P,,D,57,,,,1.685,0,0,
c0xHRGZBeWkzcDhqa1orc0xLRjdQZz09,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,06/10/2019,PARISLONGCHAMP,11,2.400,P,GR.I,K,"59,5",SILK RACING CO. LTD,OTAKE,KAWADA,0,0,0,
,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,18/08/2019,SAPPORO,1,2.000,P,GR.II,K,57,,,,564.402,0,0,55.5
,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,26/05/2019,TOKYO,8,2.500,P,GR.II,K,59,,,,0,0,0,
,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,31/03/2019,HANSHIN,6,2.000,P,GR.I,K,0,,,,0,0,0,
,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,23/12/2018,NAKAYAMA,1,2.500,P,GR.I,K,0,,,,2.223.000,0,0,
,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,21/10/2018,KYOTO,4,3.000,P,GR.I,K,0,,,,133.380,0,0,
,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,02/09/2018,NIIGATA,1,2.000,P,GR.III,K,0,,,,303.810,0,0,
,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,27/05/2018,TOKYO,5,2.400,P,GR.I,K,0,,,,148.200,0,0,
,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,24/03/2018,HANSHIN,1,1.800,P,GR.III,K,0,,,,281.580,0,0,
,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,04/02/2018,TOKYO,1,2.400,P,,A,0,,,,76.330,0,0,
,bytINmx4MVZBT3Z1cGlVTTEzYUlTQT09,19/11/2017,TOKYO,1,1.800,P,,B,0,,,,56.700,0,0,
c0xHRGZBeWkzcDhqa1orc0xLRjdQZz09,cTI2WHFvOXhGY0pXUmJCSDBpRWgyQT09,06/10/2019,PARISLONGCHAMP,12,2.400,P,GR.I,K,"59,5",SUNDAY RACING CO. LTD,TEZUKA,LEMAIRE,0,0,0,
,cTI2WHFvOXhGY0pXUmJCSDBpRWgyQT09,18/08/2019,SAPPORO,3,2.000,P,GR.II,K,57,,,,144.229,0,0,54.0
,cTI2WHFvOXhGY0pXUmJCSDBpRWgyQT09,28/04/2019,KYOTO,1,3.200,P,GR.I,K,0,,,,1.214.871,0,0,
,cTI2WHFvOXhGY0pXUmJCSDBpRWgyQT09,20/01/2019,NAKAYAMA,2,2.200,P,GR.II,K,0,,,,198.750,0,0,
,cTI2WHFvOXhGY0pXUmJCSDBpRWgyQT09,21/10/2018,KYOTO,1,3.000,P,GR.I,K,0,,,,889.200,0,0,
,cTI2WHFvOXhGY0pXUmJCSDBpRWgyQT09,01/07/2018,FUKUSHIMA,2,1.800,P,GR.III,K,0,,,,111.150,0,0,
,cTI2WHFvOXhGY0pXUmJCSDBpRWgyQT09,14/04/2018,NAKAYAMA,1,1.800,P,,B,0,,,,74.100,0,0,
,cTI2WHFvOXhGY0pXUmJCSDBpRWgyQT09,28/01/2018,TOKYO,1,1.800,P,,A,0,,,,44.460,0,0,
R21WbFZRdWs5ZENuRDI4VTA1cVZudz09,cEZDR25PdjRiTEk2OUlsVmgvS1VHQT09,03/10/1999,PARISLONGCHAMP,2,2.400,P,GR.I,K,"59,5",WATANABE,NINOMIYA,EBINA,243.918,0,0,60.5
cHJzTmthS0F5WDRPbUNzVnMvUS9adz09,cEZDR25PdjRiTEk2OUlsVmgvS1VHQT09,12/09/1999,PARISLONGCHAMP,1,2.400,P,GR.II,K,58,WATANABE,NINOMIYA,EBINA,60.980,0,0,
S2xMSmUvMDFvcUdyQlFkZ2VVbURmUT09,cEZDR25PdjRiTEk2OUlsVmgvS1VHQT09,04/07/1999,SAINT-CLOUD,1,2.400,P,GR.I,K,61,WATANABE,NINOMIYA,EBINA,182.939,0,0,
dmE0UWRnd3l6dEFReW5iWFpnVlgwUT09,cEZDR25PdjRiTEk2OUlsVmgvS1VHQT09,23/05/1999,PARISLONGCHAMP,2,1.850,P,GR.I,K,58,WATANABE,NINOMIYA,EBINA,30.490,0,0,
,cEZDR25PdjRiTEk2OUlsVmgvS1VHQT09,29/11/1998,TOKYO,1,2.400,P,GR.I,K,0,,,,1.411.185,0,0,
,cEZDR25PdjRiTEk2OUlsVmgvS1VHQT09,11/10/1998,TOKYO,2,1.800,P,GR.II,K,0,,,,183.647,0,0,
,cEZDR25PdjRiTEk2OUlsVmgvS1VHQT09,17/05/1998,TOKYO,1,1.600,P,GR.I,K,0,,,,671.967,0,0,
,cEZDR25PdjRiTEk2OUlsVmgvS1VHQT09,26/04/1998,TOKYO,1,1.400,P,GR.II,K,0,,,,444.799,0,0,
,cEZDR25PdjRiTEk2OUlsVmgvS1VHQT09,15/02/1998,KYOTO,1,1.600,P,GR.III,K,0,,,,297.379,0,0,
,cEZDR25PdjRiTEk2OUlsVmgvS1VHQT09,11/01/1998,NAKAYAMA,1,1.800,P,,D,0,,,,49.089,0,0,
,cEZDR25PdjRiTEk2OUlsVmgvS1VHQT09,08/11/1997,TOKYO,1,1.600,P,,D,0,,,,41.152,0,0,
R21WbFZRdWs5ZENuRDI4VTA1cVZudz09,b1FicmRzR2x5dFVEd2JrVi9ERW1nQT09,03/10/1999,PARISLONGCHAMP,3,2.400,P,GR.I,K,"59,5",SAID,BARY (S),JARNET,121.959,0,0,57.0
cHJzTmthS0F5WDRPbUNzVnMvUS9adz09,b1FicmRzR2x5dFVEd2JrVi9ERW1nQT09,12/09/1999,PARISLONGCHAMP,3,2.400,P,GR.II,K,58,SAID,BARY (S),JARNET,12.196,0,0,
,b1FicmRzR2x5dFVEd2JrVi9ERW1nQT09,03/07/1999,SANDOWN,7,2.000,P,GR.I,K,0,SAID,BARY (S),,0,0,0,
dmE0UWRnd3l6dEFReW5iWFpnVlgwUT09,b1FicmRzR2x5dFVEd2JrVi9ERW1nQT09,23/05/1999,PARISLONGCHAMP,1,1.850,P,GR.I,K,58,SAID,BARY (S),JARNET,76.225,0,0,
bGxaOHFIN3VuY3kxZ09pN1gzK3kxdz09,b1FicmRzR2x5dFVEd2JrVi9ERW1nQT09,02/05/1999,PARISLONGCHAMP,3,2.100,P,GR.I,K,58,SAID,BARY (S),JARNET,15.245,0,0,55.5
Z0lmNEdEek1SS2hQUnpHV083Y2tvZz09,b1FicmRzR2x5dFVEd2JrVi9ERW1nQT09,04/10/1998,PARISLONGCHAMP,4,2.400,P,GR.I,K,56,SAID,BARY (S),GUILLOT,60.980,0,0,55.5
U0k5ZU5DN1FmUnBXd1FkbWNzcE1nUT09,b1FicmRzR2x5dFVEd2JrVi9ERW1nQT09,13/09/1998,PARISLONGCHAMP,2,2.400,P,GR.II,K,58,SAID,BARY (S),GUILLOT,24.392,0,0,
K29KUnFnMkdaQVFvM2dnbDFsNTA3Zz09,b1FicmRzR2x5dFVEd2JrVi9ERW1nQT09,21/06/1998,PARISLONGCHAMP,3,2.000,P,GR.I,K,58,SAID,BARY (S),GUILLOT,36.588,0,0,
c2s3OE5ZdDJMQkVucXMzQS9QNzg0UT09,b1FicmRzR2x5dFVEd2JrVi9ERW1nQT09,31/05/1998,CHANTILLY,2,2.400,P,GR.I,K,58,SAID,BARY (S),GUILLOT,152.449,0,0,
dmhtQVg0QnVWcnU5ZXp1TFZIaENadz09,b1FicmRzR2x5dFVEd2JrVi9ERW1nQT09,10/05/1998,PARISLONGCHAMP,1,2.100,P,GR.I,K,58,SAID,BARY (S),GUILLOT,60.980,0,0,
SVBFdlRGTWczWVVERVVKREd6YlRxUT09,b1FicmRzR2x5dFVEd2JrVi9ERW1nQT09,19/04/1998,PARISLONGCHAMP,1,2.100,P,GR.II,K,58,SAID,BARY (S),GUILLOT,38.112,0,0,49.5
K1ZPY0wxdHdlL21nWVUzMjAwTFM2dz09,b1FicmRzR2x5dFVEd2JrVi9ERW1nQT09,01/11/1997,SAINT-CLOUD,4,2.000,P,GR.I,K,57,SAID,BARY (S),GUILLOT,6.098,0,0,49.5
RHhFZXpmRkhlU0JLNStTMmxMRTRCZz09,b1FicmRzR2x5dFVEd2JrVi9ERW1nQT09,09/10/1997,PARISLONGCHAMP,1,1.800,P,,B,58,SAID,BARY (S),GUILLOT,13.720,0,0,
ZWhZMXpieFNRZDcvZE4xTGdlSzR0Zz09,a2d4UWRmNmlEL3lKWEExeGZMY2ROZz09,24/10/1999,PARISLONGCHAMP,DI,3.100,P,GR.I,K,"57,5",FOCKE,DUNLOP,QUINN,0,0,0,53.0
R21WbFZRdWs5ZENuRDI4VTA1cVZudz09,a2d4UWRmNmlEL3lKWEExeGZMY2ROZz09,03/10/1999,PARISLONGCHAMP,4,2.400,P,GR.I,K,58,FOCKE,DUNLOP,QUINN,60.980,0,0,53.0
,a2d4UWRmNmlEL3lKWEExeGZMY2ROZz09,18/09/1999,AYR,1,2.200,P,Listed,,0,,,,18.464,0,0,
T3lidFFHaEZ4Syt3SG9OSDd4SjNvQT09,a2d4UWRmNmlEL3lKWEExeGZMY2ROZz09,24/05/1999,SAINT-CLOUD,5,2.400,P,GR.II,K,"57,5",FOCKE,DUNLOP,QUINN,0,0,0,55.5
,a2d4UWRmNmlEL3lKWEExeGZMY2ROZz09,07/11/1998,CHURCHILL DOWNS,12,2.400,P,GR.I,K,0,,,,0,0,0,
Z0lmNEdEek1SS2hQUnpHV083Y2tvZz09,a2d4UWRmNmlEL3lKWEExeGZMY2ROZz09,04/10/1998,PARISLONGCHAMP,2,2.400,P,GR.I,K,"54,5",FOCKE,DUNLOP,QUINN,243.918,0,0,55.5
UmNKVzlXbkt2YllrZFIxYmk0UGcwdz09,a2d4UWRmNmlEL3lKWEExeGZMY2ROZz09,13/09/1998,PARISLONGCHAMP,1,2.400,P,GR.I,K,57,FOCKE,DUNLOP,QUINN,121.959,0,0,
dXV6YkRBRjU0WUpBcW02U2V2a1VsZz09,a2d4UWRmNmlEL3lKWEExeGZMY2ROZz09,02/08/1998,DEAUVILLE,1,2.700,P,GR.II,K,"53,5",FOCKE,DUNLOP,DOLEUZE,45.735,0,0,
