,fg_id,DateReunion,Hippodrome,CodeHippodrome,AnneeCourse,Specialite,LabelCourse,Prix,PrixCourt,NumProgramme,Categorie,NumSire,NomCheval,DistanceParcouru,PoidsPorte,NomProprietaire,Etat,ClotSuiv1,ClotSuiv2,DateClot,LibelleJockey,Allocation,TypeEngagement,Corde,Discipline,NomEntraineur,NomJockey,ReferenceCourse,price,NumProgrammeDecoded,SpecialiteLabel
783,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20171001,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2017,P,ARC DE TRIOMPHE,P - 456 - ARC DE TRIOMPHE,,bStzdDhLNjQ2WWRZZjhzSVpLOVVOdz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2017/P/bStzdDhLNjQ2WWRZZjhzSVpLOVVOdz09'},456,Plat
784,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20170903,VELIEFENDI,UWlHWFF0cU8zSWlWdGpDaHVWdWl3dz09,2017,P,BOSPHORUS CUP  ,P - 8054 - BOSPHORUS CUP  ,,dm9uZnY4NHZoV2ZwNlorWmgzM1kydz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2017/P/dm9uZnY4NHZoV2ZwNlorWmgzM1kydz09'},8054,Plat
785,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20170827,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2017,P,GD PX DEAUVILLE,P - 794 - GD PX DEAUVILLE,,TFA3anNlUmgrYXZBSG8wVlpVZ1M0QT09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,PARTANT   ,,,,OLIVIER PESLIER,,N,,,,,,{'link': '/fr/course/detail/2017/P/TFA3anNlUmgrYXZBSG8wVlpVZ1M0QT09'},794,Plat
786,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20170806,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2017,P,DE REUX        ,P - 706 - DE REUX        ,,MktxNG9TK2g0cTN6VWg3TjBLNW1oZz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,PARTANT   ,,,,OLIVIER PESLIER,,S,,,,,,{'link': '/fr/course/detail/2017/P/MktxNG9TK2g0cTN6VWg3TjBLNW1oZz09'},706,Plat
787,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20170804,GOODWOOD,Uk4zd2ZjNHozUmNJekhaZFlSRjdUQT09,2017,P,GLORIOUS       ,P - 8003 - GLORIOUS       ,,Q0tXU1B0dDU5cVlOUHExT2swTDlzUT09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2017/P/Q0tXU1B0dDU5cVlOUHExT2swTDlzUT09'},8003,Plat
788,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20170729,ASCOT,ZEhUVU1YUWNoeXNBbE1WeDRKTGptZz09,2017,P,K.G.VI & QUEEN ,P - 7990 - K.G.VI & QUEEN ,,ZDdJUytpVURyaHBCMHFlem0xb3AzUT09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2017/P/ZDdJUytpVURyaHBCMHFlem0xb3AzUT09'},7990,Plat
789,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20170702,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2017,P,GD PX ST-CLOUD ,P - 578 - GD PX ST-CLOUD ,,OTloR2FZSkhrSzI1NTV0TnFTMXdGZz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,PARTANT   ,,,,OLIVIER PESLIER,,N,,,,,,{'link': '/fr/course/detail/2017/P/OTloR2FZSkhrSzI1NTV0TnFTMXdGZz09'},578,Plat
790,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20170508,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2017,P,D'HEDOUVILLE   ,P - 344 - D'HEDOUVILLE   ,,UXNsb3MzcFpUYlhacDVaY1lYZ0hHZz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,PARTANT   ,,,,OLIVIER PESLIER,,N,,,,,,{'link': '/fr/course/detail/2017/P/UXNsb3MzcFpUYlhacDVaY1lYZ0hHZz09'},344,Plat
791,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20170328,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2017,P,PORTE DE MADRID,P - 184 - PORTE DE MADRID,,TEZCbzBYbmEzR2doQmRlYlNVR2xqQT09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,PARTANT   ,,,,OLIVIER PESLIER,,N,,,,,,{'link': '/fr/course/detail/2017/P/TEZCbzBYbmEzR2doQmRlYlNVR2xqQT09'},184,Plat
792,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20161211,SHA TIN,QzRsYU1WMUhSb05sUzQ4UzZVdGVXZz09,2016,P,HK VASE        ,P - 8870 - HK VASE        ,,QWRQM0tUNjBTOUE5MjV3SDUyOG92QT09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/QWRQM0tUNjBTOUE5MjV3SDUyOG92QT09'},8870,Plat
793,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20161127,TOKYO,cE54VTVURTB1VGhRSDd3SzR3RHJ2QT09,2016,P,THE JAPAN CUP  ,P - 8742 - THE JAPAN CUP  ,,WnpBVFphRWJoK0FKODQvaGFtV3krdz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/WnpBVFphRWJoK0FKODQvaGFtV3krdz09'},8742,Plat
794,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20161016,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2016,P,CONSEIL PARIS  ,P - 880 - CONSEIL PARIS  ,,Z21IMHlpWHEyUGVXWTFNeTZybTBLdz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,PARTANT   ,,,,THIERRY JARNET,,N,,,,,,{'link': '/fr/course/detail/2016/P/Z21IMHlpWHEyUGVXWTFNeTZybTBLdz09'},880,Plat
795,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20160911,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2016,P,FOY            ,P - 845 - FOY            ,,K3RLTWdMTzJROFpqZzJtT3VycHhpQT09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/K3RLTWdMTzJROFpqZzJtT3VycHhpQT09'},845,Plat
796,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20160905,CRAON,Y0pYdVJrZmF1aSthbXdycmljR3F2UT09,2016,P,GRAND PRIX     ,P - 5623 - GRAND PRIX     ,,N2pTam1uc3dsbkNKeGxpb0syQk9pZz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,NON VALABL,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/N2pTam1uc3dsbkNKeGxpb0syQk9pZz09'},5623,Plat
797,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20160904,BADEN BADEN,M1VSLzFtTGlDSGhnSERoTkFrWnRKdz09,2016,P,GR PR VON BADEN,P - 7825 - GR PR VON BADEN,,R1drZU94RVRCYVVoeUxtSXRLeTVxdz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/R1drZU94RVRCYVVoeUxtSXRLeTVxdz09'},7825,Plat
798,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20160814,HOPPEGARTEN,WFlPR0UxRjExenR3RHdiaEgzVU53QT09,2016,P,GP VON BERLIN  ,P - 7818 - GP VON BERLIN  ,,UG14MWVMSTliZVE4S2hGVHh5amJWQT09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/UG14MWVMSTliZVE4S2hGVHh5amJWQT09'},7818,Plat
799,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20160728,VICHY,MitDL3NyanRiNVJkL3pUNjFIK01ZUT09,2016,P,H. BAGUENAULT  ,P - 4990 - H. BAGUENAULT  ,,Ni9MM1g5d1ZmT2Z3SDZyUk1CZW5Sdz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,PARTANT   ,,,,ADRIEN FOUASSIER,,N,,,,,,{'link': '/fr/course/detail/2016/P/Ni9MM1g5d1ZmT2Z3SDZyUk1CZW5Sdz09'},4990,Plat
800,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20160616,ASCOT,ZEhUVU1YUWNoeXNBbE1WeDRKTGptZz09,2016,P,GOLD CUP       ,P - 7977 - GOLD CUP       ,,cS84TGdxZ29xc3BncGVoekF3RmIyZz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/cS84TGdxZ29xc3BncGVoekF3RmIyZz09'},7977,Plat
801,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20160512,LYON PARILLY,YkFyQTdZdFNobzlrQzExSEs5cHQxQT09,2016,P,BEDEL          ,P - 4372 - BEDEL          ,,Z1ZDaG5obkdOaTNEcDEyeU45MVNoQT09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/Z1ZDaG5obkdOaTNEcDEyeU45MVNoQT09'},4372,Plat
802,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20160508,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2016,P,D'HEDOUVILLE   ,P - 347 - D'HEDOUVILLE   ,,eXArQlh4OUdGZDRwUHc2T3dQYjBqdz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,PARTANT   ,,,,ADRIEN FOUASSIER,,N,,,,,,{'link': '/fr/course/detail/2016/P/eXArQlh4OUdGZDRwUHc2T3dQYjBqdz09'},347,Plat
803,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20160419,MAIS-LAFFITTE,TmJ2ekpXUnZHSjlLcFZmdm9hRy84dz09,2016,P,LORD SEYMOUR   ,P - 265 - LORD SEYMOUR   ,,am5oaXJkWDB4cjhIRXN6a3JiemY0dz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,PARTANT   ,,,,ADRIEN FOUASSIER,,N,,,,,,{'link': '/fr/course/detail/2016/P/am5oaXJkWDB4cjhIRXN6a3JiemY0dz09'},265,Plat
804,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20151120,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2015,P,DENISY         ,P - 1368 - DENISY         ,,elFTRU51ck5makZVOHdpa0FGUnlPZz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,PARTANT   ,,,,ADRIEN FOUASSIER,,N,,,,,,{'link': '/fr/course/detail/2015/P/elFTRU51ck5makZVOHdpa0FGUnlPZz09'},1368,Plat
805,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20151117,ANGERS,MHhKazNNM0ltNk42VWtDNVlYYjVWdz09,2015,P,GD PX D'ANGERS ,P - 5959 - GD PX D'ANGERS ,,T1dOQTZ2dG9IQWJtOGNVNWNSMGJJdz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/T1dOQTZ2dG9IQWJtOGNVNWNSMGJJdz09'},5959,Plat
806,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20151114,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2015,P,DENISY         ,P - 1257 - DENISY         ,,RHVJOWhNV3hxQWtObVVLaDVFVk5aUT09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,DPNP      ,,,,ADRIEN FOUASSIER,,N,,,,,,{'link': '/fr/course/detail/2015/P/RHVJOWhNV3hxQWtObVVLaDVFVk5aUT09'},1257,Plat
807,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20151003,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2015,P,CHAUDENAY      ,P - 923 - CHAUDENAY      ,,MmFRcGx1ZVRocEVSTlAwamdMQkttUT09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,PARTANT   ,,,,ADRIEN FOUASSIER,,N,,,,,,{'link': '/fr/course/detail/2015/P/MmFRcGx1ZVRocEVSTlAwamdMQkttUT09'},923,Plat
808,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20150916,FONTAINEBLEAU,VjNQTC9ldzdXb0F0SkFzcHhnb0NRdz09,2015,P,DES ROCHERS    ,P - 5685 - DES ROCHERS    ,,QzlsSWhJV2RoU2dyMlZocXF6M0Urdz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,PARTANT   ,,,,ADRIEN FOUASSIER,,N,,,,,,{'link': '/fr/course/detail/2015/P/QzlsSWhJV2RoU2dyMlZocXF6M0Urdz09'},5685,Plat
809,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20150827,CLAIREFONTAINE,dHVHWXlzYXd3YmVNdmJOTENOdFpXUT09,2015,P,DU CEDRE BLEU  ,P - 5267 - DU CEDRE BLEU  ,,RUJyNHY5RTdZMkVVeXdSbzF3a3hDZz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,NUL       ,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/RUJyNHY5RTdZMkVVeXdSbzF3a3hDZz09'},5267,Plat
810,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20150826,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2015,P,GD HP MANCHE   ,P - 874 - GD HP MANCHE   ,,UTRZSjFCdnpiU29JUDNzOFlPMGpZdz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/UTRZSjFCdnpiU29JUDNzOFlPMGpZdz09'},874,Plat
811,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20150824,SAINT-MALO,QXJiVXRZL0ZyNXRqak1DWkdoTkVqdz09,2015,P,PORNICHET      ,P - 4373 - PORNICHET      ,,UmtZMVVoYmhsTXo3bU0vakwvOUxQQT09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/UmtZMVVoYmhsTXo3bU0vakwvOUxQQT09'},4373,Plat
812,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,20150813,CLAIREFONTAINE,dHVHWXlzYXd3YmVNdmJOTENOdFpXUT09,2015,P,DJAKAO         ,P - 5232 - DJAKAO         ,,U3pvUEM5TENqNUNUdmF3d1Rwd2gvZz09,,Mm9SblZqMzJiYkUyK3EwNkdVTkJ1QT09,TIBERIAN                 ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/U3pvUEM5TENqNUNUdmF3d1Rwd2gvZz09'},5232,Plat
